﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7psPPGwhFzP3pyOcb3ivcT","Unbelievers","Vampire Weekend","Modern Vampires of the City","1","2","202666","spotify:user:martinthetallguy","2018-04-05T05:55:50Z"
"spotify:track:3d9DChrdc6BOeFsbrZ3Is0","Under The Bridge","Red Hot Chili Peppers","Blood Sugar Sex Magik (Deluxe Version)","1","11","264306","spotify:user:martinthetallguy","2017-06-13T12:58:28Z"
"spotify:track:7rb8tBj63ajRK8pNphLGzl","Vivienne Westwood 1976","Adult Books","Vivienne Westwood 1976","1","1","222814","spotify:user:martinthetallguy","2018-04-06T04:25:43Z"
"spotify:track:3ZffCQKLFLUvYM59XKLbVm","Wake Me Up When September Ends","Green Day","American Idiot","1","7","285653","spotify:user:martinthetallguy","2017-06-13T12:58:28Z"
"spotify:track:6Hmj7SrLRbreLVfVS7mV1S","Wake Up","Arcade Fire","Funeral","1","7","335333","spotify:user:martinthetallguy","2018-03-11T15:11:48Z"
"spotify:track:5AxsdEYZKAP0QQQmhhOKDM","Walking On Air","Soundpool","On High","1","4","320626","spotify:user:martinthetallguy","2017-11-14T17:09:42Z"
"spotify:track:4BXjGARIKwQTzcb9BchXiv","Warrior","Yeah Yeah Yeahs","Show Your Bones","1","10","222466","spotify:user:martinthetallguy","2017-06-13T12:58:28Z"
"spotify:track:0vAZbWDsjuPkBjYbHjVAiS","Wasted on You","Earwig","Pause for the Jets","1","9","182301","spotify:user:martinthetallguy","2017-06-13T12:58:28Z"
"spotify:track:4CWgqHRJjDLd2PCedMz8eY","Waterfall - Remastered","The Stone Roses","The Stone Roses","1","3","278826","spotify:user:martinthetallguy","2017-10-18T05:11:58Z"
"spotify:track:0fEYAeDFrodKVqVVRpKdxm","Wavy Gravy","Okey Dokey","Wavy Gravy","1","1","227765","spotify:user:martinthetallguy","2017-06-13T12:58:28Z"
"spotify:track:142CCnVrEdccXyxpIeGGnf","We Are the People","Empire of the Sun","Walking On A Dream","1","4","267373","spotify:user:martinthetallguy","2017-10-06T07:56:14Z"
"spotify:track:2o3Hhy3lkn5nbD1TqrFv74","Wedding Singer","Modern Baseball","Holy Ghost","1","2","167491","spotify:user:martinthetallguy","2017-10-12T12:19:49Z"
"spotify:track:3h05SrZPWdiWLAYP76Y3vV","What You Want","Sheer Mag","Compilation (I,II,&III)","1","1","214654","spotify:user:martinthetallguy","2017-06-13T12:58:28Z"
"spotify:track:2gGmynJZs8KSX57ZvRRfI0","What's Gonna Happen","Seapony","Be Here Again","1","3","187946","spotify:user:martinthetallguy","2017-10-05T13:53:19Z"
"spotify:track:5bc8BKJni2vxRJS8bSD4Fg","Whatever Lets You Cope","Black Foxxes","I'm Not Well","1","3","236059","spotify:user:martinthetallguy","2017-12-12T04:46:52Z"
"spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz","When I Come Around","Green Day","Dookie","1","10","178000","spotify:user:martinthetallguy","2017-06-13T12:58:28Z"
"spotify:track:5BP0oaQ1VhuaznT77CBXQp","Where Is My Mind?","Pixies","Death To The Pixies","1","14","231666","spotify:user:martinthetallguy","2017-06-13T12:58:28Z"
"spotify:track:24tUbVy4fK42QlbARFp4bs","With You","The Subways","Young For Eternity (Japanese Version)","1","10","182173","spotify:user:martinthetallguy","2018-04-05T06:39:05Z"
"spotify:track:05r5OIk1oADT6RIhietXF6","Working Title","Mt. Eddy","Working Title","1","1","219567","spotify:user:martinthetallguy","2018-03-03T11:43:48Z"
"spotify:track:0xJwa8fHs4S65LLUObkVYw","Y Control","Yeah Yeah Yeahs","Fever To Tell (UK Version)","1","10","240605","spotify:user:martinthetallguy","2017-06-13T12:58:28Z"
"spotify:track:0ccCwNzXvr1Yoz91vKz31Z","Yoshimi Battles The Pink Robots Part 1","The Flaming Lips","Yoshimi Battles The Pink Robots (U.S. Version)","1","3","287506","spotify:user:martinthetallguy","2017-06-13T12:58:28Z"
"spotify:track:3YnmnMAHNTsOyDvkPbMBvk","You","BLOXX","You","1","1","201572","spotify:user:martinthetallguy","2017-07-26T04:41:32Z"
"spotify:track:16VY0YjXJMEIuGqBmFXOms","You Are Killing Me","The Dandy Warhols","You Are Killing Me","1","1","221426","spotify:user:martinthetallguy","2017-06-13T12:58:28Z"
"spotify:track:0019Oevzq2GBXKxdgrnUXo","You Wanna Know","YVES","You Wanna Know","1","1","209877","spotify:user:martinthetallguy","2017-07-30T12:55:05Z"
"spotify:track:0xbJaqcC44KmdIILaxEQxF","Young Leo","Mise En Scene","Still Life on Fire","1","9","179912","spotify:user:martinthetallguy","2017-08-02T11:17:12Z"
"spotify:track:1vNoA9F5ASnlBISFekDmg3","Zombie","Bad Wolves","Zombie","1","1","254805","spotify:user:martinthetallguy","2018-03-16T10:19:10Z"
